Date,Name,Year,Letterboxd URI,Rating,Review,image,poster
2025-03-17,The Hunger Games,2012,https://boxd.it/2uds,2,,https://image.tmdb.org/t/p/w1280/3sndNmvdF0R8AeyCmVoNv8LKtNy.jpg,https://image.tmdb.org/t/p/w500/yXCbOiVDCxO71zI7cuwBRXdftq8.jpg
2025-03-17,Snowpiercer,2013,https://boxd.it/3Icg,3.5,,https://image.tmdb.org/t/p/w1280/33dV6HAnXBmwKl640gO3U4auqUN.jpg,https://image.tmdb.org/t/p/w500/kw6YQudA0TMcNmGUGy5XIw7zbnV.jpg
2025-03-17,The Platform 2,2024,https://boxd.it/Gz88,3,,https://image.tmdb.org/t/p/w1280/3m0j3hCS8kMAaP9El6Vy5Lqnyft.jpg,https://image.tmdb.org/t/p/w500/tvIpBg12IIA5Dr9Sjn38ygS1vQp.jpg
2025-03-17,The Hunger Games: The Ballad of Songbirds & Snakes,2023,https://boxd.it/pZCY,0.5,,https://image.tmdb.org/t/p/w1280/8GnWDLn2AhnmkQ7hlQ9NJUYobSS.jpg,https://image.tmdb.org/t/p/w500/lrkOYL5GBTFW9cgs9RlojxAcZZF.jpg
2025-03-17,Anora,2024,https://boxd.it/Egcw,4,,https://image.tmdb.org/t/p/w1280/qvyOfwTC3qdbzkqdXWSSEMHtjBZ.jpg,https://image.tmdb.org/t/p/w500/cgXk2tNYhJZLXdBDO5DidAVzQ82.jpg
2025-03-17,Twin Peaks,1989,https://boxd.it/g8pk,5,,https://image.tmdb.org/t/p/w1280/xqjGKLwLZeujg4fiBTOqhZkoL31.jpg,https://image.tmdb.org/t/p/w500/Apg4fMfr1Wi19Ilu5HXh4nClCv9.jpg
2025-03-17,Mulholland Drive,2001,https://boxd.it/297o,5,,https://image.tmdb.org/t/p/w1280/y1giivdsGLyo1LCvlsL6mLKyTZ7.jpg,https://image.tmdb.org/t/p/w500/x7A59t6ySylr1L7aubOQEA480vM.jpg
2025-03-17,Blue Velvet,1986,https://boxd.it/29BI,4.5,,https://image.tmdb.org/t/p/w1280/12UiL2rS5M80AhS9uiZ633iy4pB.jpg,https://image.tmdb.org/t/p/w500/tzXuURjPzCqtA6eL0Cswq9wzFx0.jpg
2025-03-17,Lost Highway,1997,https://boxd.it/29Wc,5,,https://image.tmdb.org/t/p/w1280/hGnJhGSeyWlerHcLNnD06sbX5wU.jpg,https://image.tmdb.org/t/p/w500/fdTtij6H0sX9AzIjUeynh5zbfm7.jpg
2025-03-17,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/27Qw,4,,https://image.tmdb.org/t/p/w1280/ke4yX2eS5eUC94YTkKgoGWi53TM.jpg,https://image.tmdb.org/t/p/w500/mxsGXqetGnirf99qapYd5MMY1VL.jpg
2025-03-17,Wild at Heart,1990,https://boxd.it/2aii,4,,https://image.tmdb.org/t/p/w1280/6xJ2odkMFmO2LptVUBR8t8wBldQ.jpg,https://image.tmdb.org/t/p/w500/uLUFI5sJIfWrBUWB2Y1dEuyvvVy.jpg
2025-03-17,Twin Peaks: The Return,2017,https://boxd.it/hN9O,4.5,,https://image.tmdb.org/t/p/w1280/5UR2cOrzWoEWYmASIYJHge1gCYR.jpg,https://image.tmdb.org/t/p/w500/frNs2H2x0TQlKvLXbESJXskTb6F.jpg
2025-03-17,Twin Peaks: The Missing Pieces,2014,https://boxd.it/8NH4,4,,https://image.tmdb.org/t/p/w1280/mZr25o5KF6nUjDZaYaoIMWluedu.jpg,https://image.tmdb.org/t/p/w500/pNRUl18FDvszHhvPXB0Pq0YamN1.jpg
2025-03-17,Coffee with Barbie,2011,https://boxd.it/HQx2,5,,https://welcometotwinpeaks.com/wp-content/uploads/david-lynch-tdia-barbie-2015.jpg,
2025-03-17,Mulholland Dr.,1999,https://boxd.it/5Dxs,4.5,,https://cdn.britannica.com/03/255303-050-0B36F6B1/mulholland-drive-film-still.jpg,
2025-03-17,The Fabelmans,2022,https://boxd.it/ugoM,3.5,,https://image.tmdb.org/t/p/w1280/xQyGkQ8ICa4lgifGr3oZjkm3AJ2.jpg,https://image.tmdb.org/t/p/w500/h7llKkqkkJtJrTOaDLuVeUYDQ7I.jpg
2025-03-26,Adolescence,2025,https://boxd.it/TFGw,4,,https://image.tmdb.org/t/p/w1280/l3LJg1N2RpXEW93cIgymspwbAtR.jpg,https://image.tmdb.org/t/p/w500/gyasYg4xhmmVfbsS96x4CCm6a30.jpg
2025-03-26,A Real Pain,2024,https://boxd.it/CjNG,3.5,,https://image.tmdb.org/t/p/w1280/fViElUGfdoZjtnVxvSpJX8TwxY6.jpg,https://image.tmdb.org/t/p/w500/67xRIXm5TxXRT4nV2V4AEJ9yq2d.jpg
2025-04-13,The Remarkable Life of Ibelin,2024,https://boxd.it/Iftk,4,,https://image.tmdb.org/t/p/w1280/sDBY5oI7I5SWSMWRpsTEmSBErfe.jpg,https://image.tmdb.org/t/p/w500/3gk2F3wrPCPzrnUM81tjVcgyWHV.jpg
2025-04-22,Civil War,2024,https://boxd.it/z1jW,3.5,,https://image.tmdb.org/t/p/w1280/en3GU5uGkKaYmSyetHV4csHHiH3.jpg,https://image.tmdb.org/t/p/w500/sh7Rg8Er3tFcN9BpKIPOMvALgZd.jpg
2025-04-29,Leave the World Behind,2023,https://boxd.it/re0i,4,,https://image.tmdb.org/t/p/w1280/5cRw2QHQz5bp7W2KLdSpZoFoTTw.jpg,https://image.tmdb.org/t/p/w500/29rhl1xopxA7JlGVVsf1UHfYPvN.jpg
2025-04-29,How It Ends,2018,https://boxd.it/h2HY,2.5,,https://image.tmdb.org/t/p/w1280/27RtdnNXPVC5SKDLVjmpijFgyx3.jpg,https://image.tmdb.org/t/p/w500/prdFM08mGvVDA6uQxKJh8n8Vek1.jpg
2025-05-03,Force Majeure,2014,https://boxd.it/7UcA,3.5,,https://image.tmdb.org/t/p/w1280/os632o7nbJ2PTdLaJoo5mRJ30LP.jpg,https://image.tmdb.org/t/p/w500/41agNfzepz2DTdgTBX1fX0QclHp.jpg
2025-05-03,An Inconvenient Truth,2006,https://boxd.it/289y,3.5,,https://image.tmdb.org/t/p/w1280/4Nx3XAGPwv5AfdrSq9LFDEACl3T.jpg,https://image.tmdb.org/t/p/w500/zrYT5UHE2UIsofwkv6KK2Tsu5a.jpg
2025-05-03,The Wave,2015,https://boxd.it/baoo,3,,https://image.tmdb.org/t/p/w1280/9W0aXF5HhGilDHloymf7sTCne8z.jpg,https://image.tmdb.org/t/p/w500/nUra0UF9MLlTRZH9LCA8xYvhd6D.jpg
2025-05-03,La Palma,2024,https://boxd.it/RZIy,3,,https://image.tmdb.org/t/p/w1280/kxGVux8xmIGdU8jPs0O1Vdp3nl.jpg,https://image.tmdb.org/t/p/w500/DqISg7obNu1jUvR6xfFk0fLHfo.jpg
2025-05-30,The Beast,2023,https://boxd.it/yqmk,3.5,,https://image.tmdb.org/t/p/w1280/fW4ZCoEZRBqLAJGFQ2g5AdAfPQR.jpg,https://image.tmdb.org/t/p/w500/hUJ0UvQ5tgE2Z9WpfuduVSdiCiU.jpg
2025-06-03,Lilo & Stitch,2025,https://boxd.it/kbUe,2,,https://image.tmdb.org/t/p/w1280/7Zx3wDG5bBtcfk8lcnCWDOLM4Y4.jpg,https://image.tmdb.org/t/p/w500/ckQzKpQJO4ZQDCN5evdpKcfm7Ys.jpg
2025-06-06,Heretic,2024,https://boxd.it/H1lY,3.5,,https://image.tmdb.org/t/p/w1280/ag66gJCiZ06q1GSJuQlhGLi3Udx.jpg,https://image.tmdb.org/t/p/w500/fr96XzlzsONrQrGfdLMiwtQjott.jpg
2025-06-15,Speak No Evil,2024,https://boxd.it/G9f8,3.5,it caught me with the bangles,https://image.tmdb.org/t/p/w1280/1fL2S8LKxCVE9KoPRBXeagmBtex.jpg,https://image.tmdb.org/t/p/w500/dA4N6uWOnEMgbxXwFX7qX7adzs8.jpg
2025-06-16,War of the Worlds,2005,https://boxd.it/2bde,3,,https://image.tmdb.org/t/p/w1280/bInicBgSHfQiWLbnRT5jxw9Grvm.jpg,https://image.tmdb.org/t/p/w500/6Biy7R9LfumYshur3YKhpj56MpB.jpg
2025-06-16,Sanctuary,2022,https://boxd.it/wPKW,2.5,,https://image.tmdb.org/t/p/w1280/uq20mJoPPSzpOYQCxX51DsQLL85.jpg,https://image.tmdb.org/t/p/w500/yGQAZupyZgT2ESbBSMZ9R0OBToo.jpg
2025-07-08,Fall,2022,https://boxd.it/Bf6G,3,NEGAN but poor finale,https://image.tmdb.org/t/p/w1280/hlxduUs8y9icWGMzYCDLcYHEQ2u.jpg,https://image.tmdb.org/t/p/w500/spCAxD99U1A6jsiePFoqdEcY0dG.jpg
2025-07-10,Frozen,2010,https://boxd.it/S8M,2,Boring gore,https://image.tmdb.org/t/p/w1280/vD1yKObsRS2cvpmtuaCaMhr4zxe.jpg,https://image.tmdb.org/t/p/w500/2J3URUnDrIpNvh0uVqINQvr4HhW.jpg
2025-07-10,28 Days Later,2002,https://boxd.it/2aXU,3,,https://image.tmdb.org/t/p/w1280/x085XrfEmU31QeXgMFttmuoGr0Y.jpg,https://image.tmdb.org/t/p/w500/sQckQRt17VaWbo39GIu0TMOiszq.jpg
2025-07-10,The Sixth Sense,1999,https://boxd.it/29Js,4,,https://image.tmdb.org/t/p/w1280/6TjllWT3cGrPFyqDXurVZ3L8bBi.jpg,https://image.tmdb.org/t/p/w500/vOyfUXNFSnaTk7Vk5AjpsKTUWsu.jpg
2025-07-10,Hannibal,2001,https://boxd.it/1XVc,3,,https://image.tmdb.org/t/p/w1280/1eMvglbY3wpl4nl09eYLtfstV2I.jpg,https://image.tmdb.org/t/p/w500/v5wAZwRqpGWmyAaaJ8BBHYuNXnj.jpg
2025-07-10,American Psycho,2000,https://boxd.it/28Vs,3,,https://image.tmdb.org/t/p/w1280/alWtP7JwoanQyqXzg3PCbEFrfwS.jpg,https://image.tmdb.org/t/p/w500/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg
2025-07-10,Natural Born Killers,1994,https://boxd.it/2aNg,4,,https://image.tmdb.org/t/p/w1280/k3TOt50cHvTLXWYPnXP0szhiXB8.jpg,https://image.tmdb.org/t/p/w500/fEKZwT91gxvkAoyPgpNXo8W5fu0.jpg
2025-07-10,Shutter Island,2010,https://boxd.it/1U82,3.5,,https://image.tmdb.org/t/p/w1280/8xt8AMb1OKC63AdhNSaYBWxB4Iq.jpg,https://image.tmdb.org/t/p/w500/nrmXQ0zcZUL8jFLrakWc90IR8z9.jpg
2025-07-10,Hard Candy,2005,https://boxd.it/26vs,3,,https://image.tmdb.org/t/p/w1280/9uYq1A9mx4wvQ8J6OF8BXUntciQ.jpg,https://image.tmdb.org/t/p/w500/uHTmlcivbPeclEdmtuQg3zOQWPS.jpg
2025-07-10,The Silence of the Lambs,1991,https://boxd.it/2aHW,4,,https://image.tmdb.org/t/p/w1280/aYcnDyLMnpKce1FOYUpZrXtgUye.jpg,https://image.tmdb.org/t/p/w500/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg
2025-07-10,Nope,2022,https://boxd.it/sDCe,3.5,,https://image.tmdb.org/t/p/w1280/yRutvYkM3OP8N9oqqfjSK1VC7fs.jpg,https://image.tmdb.org/t/p/w500/AcKVlWaNVVVFQwro3nLXqPljcYA.jpg
2025-07-10,Drive,2011,https://boxd.it/IG,3.5,,https://image.tmdb.org/t/p/w1280/iymDDg4upZWgpbSeiE1JCjsSPBs.jpg,https://image.tmdb.org/t/p/w500/602vevIURmpDfzbnv5Ubi6wIkQm.jpg
2025-07-10,Reservoir Dogs,1992,https://boxd.it/2agc,4,,https://image.tmdb.org/t/p/w1280/eohMDv8x1XRSkPdjWv5xsFct4Dj.jpg,https://image.tmdb.org/t/p/w500/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg
2025-07-10,Rosemary's Baby,1968,https://boxd.it/29zM,3.5,,https://image.tmdb.org/t/p/w1280/qszuXKhzYR24oRpsmh7eZaPbvL8.jpg,https://image.tmdb.org/t/p/w500/uYgvlHceRFjAFbsNeMInYcLZLUb.jpg
2025-07-11,Shaun of the Dead,2004,https://boxd.it/29J8,3.5,,https://image.tmdb.org/t/p/w1280/wb34q3VgzHgL8frVMywrN3wXmqx.jpg,https://image.tmdb.org/t/p/w500/dgXPhzNJH8HFTBjXPB177yNx6RI.jpg
2025-07-10,I Am Legend,2007,https://boxd.it/21DG,3.5,do not watch the alternate finale,https://image.tmdb.org/t/p/w1280/aTLq0TMKdsmIy1ZyFM1LfPs326d.jpg,https://image.tmdb.org/t/p/w500/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg
2025-07-11,Baby Driver,2017,https://boxd.it/bhF2,3.5,,https://image.tmdb.org/t/p/w1280/oVD3ClJBoomSQHtnJPAlMfes8YD.jpg,https://image.tmdb.org/t/p/w500/tYzFuYXmT8LOYASlFCkaPiAFAl0.jpg
2025-07-11,Children of Men,2006,https://boxd.it/1Y2i,3.5,,https://image.tmdb.org/t/p/w1280/gFGLwUBhVrq0bq4j9DU08xQDRU2.jpg,https://image.tmdb.org/t/p/w500/lQcXgb0fFzffnLV5WY0Q0X2WW7E.jpg
2025-07-11,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/6YK,4,,https://image.tmdb.org/t/p/w1280/744ybMaYRry1IQKoDakMc4GEU4L.jpg,https://image.tmdb.org/t/p/w500/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg
2025-07-11,City of God,2002,https://boxd.it/2a2a,4,,https://image.tmdb.org/t/p/w1280/uvitbjFU4JqvMwIkMWHp69bmUzG.jpg,https://image.tmdb.org/t/p/w500/k7eYdWvhYQyRQoU2TB2A2Xu2TfD.jpg
2025-07-11,Casablanca,1942,https://boxd.it/2aG0,4,,https://image.tmdb.org/t/p/w1280/87wqeMeUeMRLjsE1IWNKJcPlpuC.jpg,https://image.tmdb.org/t/p/w500/lGCEKlJo2CnWydQj7aamY7s1S7Q.jpg
2025-07-11,Kung Fu Panda,2008,https://boxd.it/1Yws,3,,https://image.tmdb.org/t/p/w1280/qdthf9WrRDSaIkGVQGhhJ9pz1hn.jpg,https://image.tmdb.org/t/p/w500/wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg
2025-07-11,Before Sunrise,1995,https://boxd.it/2bcU,4,,https://image.tmdb.org/t/p/w1280/qA2TyqPldTtoTVY3LKrNIG5g6bH.jpg,https://image.tmdb.org/t/p/w500/kf1Jb1c2JAOqjuzA3H4oDM263uB.jpg
2025-07-11,"Paris, Texas",1984,https://boxd.it/29Ts,4,,https://image.tmdb.org/t/p/w1280/fWrq3u16gaBJ6nYNWcR3XaOhQPq.jpg,https://image.tmdb.org/t/p/w500/sP27Qm4THyRZyHjHYMfIDtJP6YE.jpg
2025-07-11,The Exorcist,1973,https://boxd.it/1Yoo,4,,https://image.tmdb.org/t/p/w1280/xcjJ5khg2yzOa282mza39Lbrm7j.jpg,https://image.tmdb.org/t/p/w500/5x0CeVHJI8tcDx8tUUwYHQSNILq.jpg
2025-07-11,Home Alone,1990,https://boxd.it/29Fg,3.5,,https://image.tmdb.org/t/p/w1280/ih2xVgeMS8R5WUetYE8Mr9hVTlB.jpg,https://image.tmdb.org/t/p/w500/i5We88HdO9Nsrv8xLyo4toNsLUM.jpg
2025-07-11,Shrek,2001,https://boxd.it/29zi,3,,https://image.tmdb.org/t/p/w1280/sRvXNDItGlWCqtO3j6wks52FmbD.jpg,https://image.tmdb.org/t/p/w500/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg
2025-07-11,The Tree of Life,2011,https://boxd.it/1Zu8,3.5,,https://image.tmdb.org/t/p/w1280/xq1HIwZq9VbuvMQELAua1nqEkH.jpg,https://image.tmdb.org/t/p/w500/l8cwuB5WJSoj4uMAsnzuHBOMaSJ.jpg
2025-07-11,Jurassic Park,1993,https://boxd.it/2aA2,4,,https://image.tmdb.org/t/p/w1280/alqZDg4DXBpNCVTzRPXe5zkkAXX.jpg,https://image.tmdb.org/t/p/w500/maFjKnJ62hDQ9E66dKqDZgbUy0H.jpg
2025-07-11,One Flew Over the Cuckoo's Nest,1975,https://boxd.it/2aeA,4,,https://image.tmdb.org/t/p/w1280/6Oa3zTiluBz2W8D2ou1MY16dUiF.jpg,https://image.tmdb.org/t/p/w500/kjWsMh72V6d8KRLV4EOoSJLT1H7.jpg
2025-07-11,Saving Private Ryan,1998,https://boxd.it/29ro,3.5,,https://image.tmdb.org/t/p/w1280/rW2xRFlJRbTnBJlQTSjQmjevIwb.jpg,https://image.tmdb.org/t/p/w500/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg
2025-07-11,My Neighbor Totoro,1988,https://boxd.it/20eA,4.5,,https://image.tmdb.org/t/p/w1280/6O1mOoTXuc1WqjKd2R7MFQHZ7Eb.jpg,https://image.tmdb.org/t/p/w500/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg
2025-07-11,Harry Potter and the Philosopher's Stone,2001,https://boxd.it/29QS,3.5,,https://image.tmdb.org/t/p/w1280/1XAC6RPT01UX9EQGy2JVn5c8pgy.jpg,https://image.tmdb.org/t/p/w500/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg
2025-07-11,American Beauty,1999,https://boxd.it/71Y,4,,https://image.tmdb.org/t/p/w1280/2ndw55F40IkALzWyjCCza3M6nqM.jpg,https://image.tmdb.org/t/p/w500/wby9315QzVKdW9BonAefg8jGTTb.jpg
2025-07-11,Kill Bill: Vol. 1,2003,https://boxd.it/70w,4,,https://image.tmdb.org/t/p/w1280/iffzIhuLAO38Po6sh1s6ZEVwlNL.jpg,https://image.tmdb.org/t/p/w500/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg
2025-07-11,Chungking Express,1994,https://boxd.it/1UDa,4,,https://image.tmdb.org/t/p/w1280/vuglA60RqvpHK9rIcG8sXaiWw1L.jpg,https://image.tmdb.org/t/p/w500/43I9DcNoCzpyzK8JCkJYpHqHqGG.jpg
2025-07-11,Memories of Murder,2003,https://boxd.it/1TSo,4,,https://image.tmdb.org/t/p/w1280/6Kn6qW3an3DkPl3MahWemTzrjCt.jpg,https://image.tmdb.org/t/p/w500/jcgUjx1QcupGzjntTVlnQ15lHqy.jpg
2025-07-11,The Big Lebowski,1998,https://boxd.it/2b6C,4,,https://image.tmdb.org/t/p/w1280/hXsy4XCCHrUk81XoRhcooyWejao.jpg,https://image.tmdb.org/t/p/w500/9mprbw31MGdd66LR0AQKoDMoFRv.jpg
2025-07-11,The King's Speech,2010,https://boxd.it/dX0,3,,https://image.tmdb.org/t/p/w1280/6dyqfaPdeM5Z22ylw9ZTyjROBo7.jpg,https://image.tmdb.org/t/p/w500/pVNKXVQFukBaCz6ML7GH3kiPlQP.jpg
2025-07-11,Amores Perros,2000,https://boxd.it/2bfu,3.5,,https://image.tmdb.org/t/p/w1280/if0AhFmuovmrwfbVvCv7q8ASLz1.jpg,https://image.tmdb.org/t/p/w500/A4lH22nlFF7MdalGfcvSrlC1ttt.jpg
2025-07-11,Jaws,1975,https://boxd.it/2a5e,4,,https://image.tmdb.org/t/p/w1280/i1yf91svRHX45l9BXL8rVFzLoPH.jpg,https://image.tmdb.org/t/p/w500/tjbLSFwi0I3phZwh8zoHWNfbsEp.jpg
2025-07-11,Edward Scissorhands,1990,https://boxd.it/2aZc,4,,https://image.tmdb.org/t/p/w1280/uNLIMPxknsV4n3IAEDpS1iqF5dm.jpg,https://image.tmdb.org/t/p/w500/e0FqKFvGPdQNWG8tF9cZBtev9Em.jpg
2025-07-11,Chicago,2002,https://boxd.it/28zm,3,,https://image.tmdb.org/t/p/w1280/jkyqFgqmZlH5vSURckq0GgsewOY.jpg,https://image.tmdb.org/t/p/w500/3ED8cWCXY9zkx77Sd0N5qMbsdDP.jpg
2025-07-11,The Revenant,2015,https://boxd.it/8H5e,3.5,,https://image.tmdb.org/t/p/w1280/mNQtUJv1F3u0uSKILFrGjIHqkxx.jpg,https://image.tmdb.org/t/p/w500/ji3ecJphATlVgWNY0B0RVXZizdf.jpg
2025-07-11,Pierrot le Fou,1965,https://boxd.it/26j2,4.5,,https://image.tmdb.org/t/p/w1280/4zJ9w3lZcZI3mBXcNiq6s8bqpDO.jpg,https://image.tmdb.org/t/p/w500/i124H6iQB4CawrgFW9aZaZs7OBO.jpg
2025-07-11,Snow White and the Seven Dwarfs,1937,https://boxd.it/2arO,3,,https://image.tmdb.org/t/p/w1280/5Zmo0yemXM50ozqMNhGiGhkZ8p7.jpg,https://image.tmdb.org/t/p/w500/3VAHfuNb6Z7UiW12iYKANSPBl8m.jpg
2025-07-11,The Addams Family,1991,https://boxd.it/267g,3,,https://image.tmdb.org/t/p/w1280/7OxGhxUYAdtuike29VMzEFxJx7y.jpg,https://image.tmdb.org/t/p/w500/qFf8anju5f2epI0my8RdwwIXFIP.jpg
2025-07-11,Persona,1966,https://boxd.it/29B4,4.5,,https://image.tmdb.org/t/p/w1280/sj2aZDetPE8RoOCAm5QJitCNfLr.jpg,https://image.tmdb.org/t/p/w500/v2KsLNChpT6vLf0YFhkJmAtGkNq.jpg
2025-07-11,"Monsters, Inc.",2001,https://boxd.it/2a46,3.5,,https://image.tmdb.org/t/p/w1280/sDTnMOJ3H5wI38OxObmCtK7wfd5.jpg,https://image.tmdb.org/t/p/w500/wFSpyMsp7H0ttERbxY7Trlv8xry.jpg
2025-07-11,"The Good, the Bad and the Ugly",1966,https://boxd.it/2ape,4,,https://image.tmdb.org/t/p/w1280/Adrip2Jqzw56KeuV2nAxucKMNXA.jpg,https://image.tmdb.org/t/p/w500/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg
2025-07-11,Cinderella,1950,https://boxd.it/1Uki,3,,https://image.tmdb.org/t/p/w1280/puJKgNcWaGgMk5VHanSSomUTpmw.jpg,https://image.tmdb.org/t/p/w500/4nssBcQUBadCTBjrAkX46mVEKts.jpg
2025-07-11,The Pianist,2002,https://boxd.it/2aqc,4.5,,https://image.tmdb.org/t/p/w1280/1XqIhsqnAozznGhxlGdI0GPcCro.jpg,https://image.tmdb.org/t/p/w500/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg
2025-07-11,The Tale of The Princess Kaguya,2013,https://boxd.it/4JQI,4,,https://image.tmdb.org/t/p/w1280/pd5XhYvffLih1ijLAPUcqKKpe1Q.jpg,https://image.tmdb.org/t/p/w500/mWRQNlWXYYfd2z4FRm99MsgHgiA.jpg
2025-07-11,Who Framed Roger Rabbit,1988,https://boxd.it/29ry,3,,https://image.tmdb.org/t/p/w1280/udIE8Cdon9wnYmVIOFYrBPfA2Mq.jpg,https://image.tmdb.org/t/p/w500/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg
2025-07-11,Shoplifters,2018,https://boxd.it/ifY6,4,,https://image.tmdb.org/t/p/w1280/Z1JeznJExodyj0iUbL1wgkts88.jpg,https://image.tmdb.org/t/p/w500/4nfRUOv3LX5zLn98WS1WqVBk9E9.jpg
2025-07-11,Full Metal Jacket,1987,https://boxd.it/2a1Q,4,,https://image.tmdb.org/t/p/w1280/3k2TRmqMjgt7tcwkYwZQdctnty3.jpg,https://image.tmdb.org/t/p/w500/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg
2025-07-11,The Big Short,2015,https://boxd.it/ajZw,3,,https://image.tmdb.org/t/p/w1280/l2Lqkfjq1k5pG2gZXD4qSiyrJ0.jpg,https://image.tmdb.org/t/p/w500/scVEaJEwP8zUix8vgmMoJJ9Nq0w.jpg
2025-07-11,Birdman or (The Unexpected Virtue of Ignorance),2014,https://boxd.it/5RFA,4,,https://image.tmdb.org/t/p/w1280/pDqwUJJSaHIv2sxyRYfmYBFeU9C.jpg,https://image.tmdb.org/t/p/w500/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg
2025-07-11,Into the Wild,2007,https://boxd.it/22m2,3.5,,https://image.tmdb.org/t/p/w1280/87tmTU1NSR5EUGTKsF5rhLwZtZc.jpg,https://image.tmdb.org/t/p/w500/jnLnLYP5pGDfri04gxtAqAvkHMw.jpg
2025-07-11,Willy Wonka & the Chocolate Factory,1971,https://boxd.it/2aLu,3,,https://image.tmdb.org/t/p/w1280/aAL7kV0l3yZtbCFs7J8m4gXldqR.jpg,https://image.tmdb.org/t/p/w500/vmpsZkrs4Uvkp9r1atL8B3frA63.jpg
2025-07-11,Fantastic Mr. Fox,2009,https://boxd.it/1WyQ,4,,https://image.tmdb.org/t/p/w1280/6Ck3N7sVGJJ2cLr3yKWR2dBgLjs.jpg,https://image.tmdb.org/t/p/w500/euZyZb6iGreujYKrGyZHRddhUYh.jpg
2025-07-11,Lady and the Tramp,1955,https://boxd.it/1Wv8,4,,https://image.tmdb.org/t/p/w1280/yGgEg4yimYQJLZrZg3Qhogp2raQ.jpg,https://image.tmdb.org/t/p/w500/340NcWz9SQXWQyf4oicMxjbrLOb.jpg
2025-07-11,A Bug's Life,1998,https://boxd.it/1Yyy,2.5,,https://image.tmdb.org/t/p/w1280/hwwFyowfcbLRVmRBOkvnABBNIOs.jpg,https://image.tmdb.org/t/p/w500/Ah3J9OJVc2CNCuH2zMydXy9fmIC.jpg
2025-07-11,Scott Pilgrim vs. the World,2010,https://boxd.it/1Aq6,3,,https://image.tmdb.org/t/p/w1280/rUAZnGMgISkZYJU8o7kuSNj3mPl.jpg,https://image.tmdb.org/t/p/w500/g5IoYeudx9XBEfwNL0fHvSckLBz.jpg
2025-07-11,The Vanishing,1988,https://boxd.it/1ZTW,3.5,,https://image.tmdb.org/t/p/w1280/gcXbxHjkUwLV4HrE2oJcbP7UGTA.jpg,https://image.tmdb.org/t/p/w500/eE5bbuRJluooG2MjEAsLEYyuJoa.jpg
2025-07-11,Brokeback Mountain,2005,https://boxd.it/2b2q,3,,https://image.tmdb.org/t/p/w1280/vXzqV2RtJlT9WhNEM4NYWCEC6ZI.jpg,https://image.tmdb.org/t/p/w500/aByfQOQBNa4CMFwIgq3QrqY2ZHh.jpg
2025-07-11,Monty Python and the Holy Grail,1975,https://boxd.it/29GI,3.5,,https://image.tmdb.org/t/p/w1280/1KgXxv6tHXOnakqYvMPvFwYKWiw.jpg,https://image.tmdb.org/t/p/w500/7nTkHjETdGMYK1phHwDbPsrzbYl.jpg
2025-07-11,Jumanji,1995,https://boxd.it/1ZLI,3,,https://image.tmdb.org/t/p/w1280/qSxeCfWUUyht9hZgaaYmtPtTkw2.jpg,https://image.tmdb.org/t/p/w500/vgpXmVaVyUL7GGiDeiK1mKEKzcX.jpg
2025-07-11,Being John Malkovich,1999,https://boxd.it/2ahu,3.5,,https://image.tmdb.org/t/p/w1280/1Nyjb7aeRKynWgmOl8he5ZcvWLm.jpg,https://image.tmdb.org/t/p/w500/vKVUsumbCzK5Kn3aDpKM4EizKCA.jpg
2025-07-11,Mary and Max,2009,https://boxd.it/1y2m,3.5,,https://image.tmdb.org/t/p/w1280/pW1sEV4R2GL99OoUq73Pvf7r7Ce.jpg,https://image.tmdb.org/t/p/w500/ebmsM382m9IClLUzKYY2U5biFwM.jpg
2025-07-11,Mamma Mia!,2008,https://boxd.it/1Tnq,2.5,,https://image.tmdb.org/t/p/w1280/dlanV9JhkzXsHfYrBFdXbdNiBAz.jpg,https://image.tmdb.org/t/p/w500/zdUA4FNHbXPadzVOJiU0Rgn6cHR.jpg
2025-07-11,Fallen Angels,1995,https://boxd.it/1UkW,4,,https://image.tmdb.org/t/p/w1280/v4FepSc09TsRy2fQtUg6vvzrTq0.jpg,https://image.tmdb.org/t/p/w500/yyM9BPdwttK5LKZSLvHae7QPKo1.jpg
